Index;ZCF.Close;ZCF.Volume;ZCF.Adjusted
22/10/2014;353;174942;353
23/10/2014;359.75;144314;359.75
24/10/2014;353;162470;353
27/10/2014;363;172966;363
28/10/2014;364.5;222302;364.5
29/10/2014;375.25;217048;375.25
30/10/2014;374;203146;374
31/10/2014;376.75;190821;376.75
03/11/2014;373.5;157753;373.5
04/11/2014;364.5;178121;364.5
05/11/2014;370.25;213921;370.25
06/11/2014;371.25;173692;371.25
07/11/2014;367.5;207974;367.5
10/11/2014;369.25;308187;369.25
11/11/2014;373.75;225095;373.75
12/11/2014;377.75;337611;377.75
13/11/2014;386.25;299508;386.25
14/11/2014;381.75;160958;381.75
17/11/2014;377.5;166794;377.5
18/11/2014;372;165776;372
19/11/2014;363.25;203634;363.25
20/11/2014;373.25;192317;373.25
21/11/2014;372.75;208536;372.75
24/11/2014;367.5;159589;367.5
25/11/2014;374.25;153228;374.25
26/11/2014;378.25;163797;378.25
28/11/2014;375.75;29217;375.75
01/12/2014;375.5;18534;375.5
02/12/2014;367.75;13656;367.75
03/12/2014;368.75;8079;368.75
04/12/2014;376;9626;376
05/12/2014;381.5;3531;381.5
08/12/2014;377.5;7014;377.5
09/12/2014;383;7143;383
10/12/2014;382.5;5464;382.5
11/12/2014;390;5451;390
12/12/2014;396.25;194045;396.25
15/12/2014;408.5;162942;408.5
16/12/2014;406;172142;406
17/12/2014;408.25;120238;408.25
18/12/2014;411;125321;411
19/12/2014;410.5;117608;410.5
22/12/2014;411.75;90601;411.75
23/12/2014;414;90856;414
24/12/2014;407.75;68812;407.75
26/12/2014;414.75;52280;414.75
29/12/2014;412.75;86310;412.75
30/12/2014;406.5;95776;406.5
31/12/2014;397;119262;397
02/01/2015;395.75;88774;395.75
05/01/2015;406;140391;406
06/01/2015;405;138314;405
07/01/2015;396.25;131694;396.25
08/01/2015;394.25;118969;394.25
09/01/2015;400.25;154553;400.25
12/01/2015;402;269589;402
13/01/2015;385.75;250523;385.75
14/01/2015;381;236408;381
15/01/2015;380;189766;380
16/01/2015;387;142829;387
20/01/2015;390.25;138122;390.25
21/01/2015;388;114626;388
22/01/2015;383.75;139782;383.75
23/01/2015;386.75;169566;386.75
26/01/2015;384;102852;384
27/01/2015;381.25;108698;381.25
28/01/2015;373.25;167615;373.25
29/01/2015;371.5;192836;371.5
30/01/2015;370;194631;370
02/02/2015;369.75;154763;369.75
03/02/2015;385.75;238534;385.75
04/02/2015;383.5;178698;383.5
05/02/2015;385.25;136397;385.25
06/02/2015;385.75;202343;385.75
09/02/2015;391.25;217638;391.25
10/02/2015;388;209348;388
11/02/2015;385.75;178879;385.75
12/02/2015;383;169376;383
13/02/2015;387.25;167269;387.25
17/02/2015;389.5;164635;389.5
18/02/2015;383.75;162322;383.75
19/02/2015;389.75;176132;389.75
20/02/2015;385.25;131258;385.25
23/02/2015;378.75;142798;378.75
24/02/2015;377.5;207228;377.5
25/02/2015;375.75;115836;375.75
26/02/2015;380;95565;380
27/02/2015;384.5;35368;384.5
02/03/2015;378.75;16974;378.75
03/03/2015;382;13906;382
04/03/2015;381.5;10629;381.5
05/03/2015;382.75;6365;382.75
06/03/2015;379.25;4631;379.25
09/03/2015;383.25;1898;383.25
10/03/2015;382.25;4126;382.25
11/03/2015;384;1609;384
12/03/2015;382.25;1241;382.25
13/03/2015;374;155266;374
16/03/2015;379;145231;379
17/03/2015;371;175673;371
18/03/2015;374.75;146488;374.75
19/03/2015;373.5;152285;373.5
20/03/2015;385;211230;385
23/03/2015;390.25;160884;390.25
24/03/2015;393.25;135276;393.25
25/03/2015;395;150274;395
26/03/2015;391.25;156056;391.25
27/03/2015;391;136749;391
30/03/2015;394.5;175824;394.5
31/03/2015;376.25;349246;376.25
01/04/2015;381.75;221060;381.75
02/04/2015;386.5;177882;386.5
06/04/2015;385;84776;385
07/04/2015;383;99163;383
08/04/2015;379.25;214355;379.25
09/04/2015;378;198132;378
10/04/2015;377;196231;377
13/04/2015;370.5;184709;370.5
14/04/2015;373.5;173032;373.5
15/04/2015;376;220497;376
16/04/2015;376.25;122447;376.25
17/04/2015;379.75;152395;379.75
20/04/2015;378;133450;378
21/04/2015;373;179367;373
22/04/2015;372.5;141185;372.5
23/04/2015;370.75;191785;370.75
24/04/2015;364.5;145306;364.5
27/04/2015;360.75;139207;360.75
28/04/2015;361;116765;361
29/04/2015;363.75;79151;363.75
30/04/2015;362.5;19353;362.5
01/05/2015;359.75;6089;359.75
04/05/2015;358.75;3335;358.75
05/05/2015;361.25;4250;361.25
06/05/2015;366.5;2990;366.5
07/05/2015;357.75;3293;357.75
08/05/2015;358.5;1210;358.5
11/05/2015;358.25;636;358.25
12/05/2015;357;406;357
13/05/2015;356;579;356
14/05/2015;361;198520;361
15/05/2015;365.5;171130;365.5
18/05/2015;368;155820;368
19/05/2015;362;175468;362
20/05/2015;360;152947;360
21/05/2015;365;170412;365
22/05/2015;360;155675;360
26/05/2015;355;172180;355
27/05/2015;349.5;180699;349.5
28/05/2015;353.5;163613;353.5
29/05/2015;351.5;141539;351.5
01/06/2015;352.25;140812;352.25
02/06/2015;359;180406;359
03/06/2015;359;222940;359
04/06/2015;363.5;146468;363.5
05/06/2015;360.5;209282;360.5
08/06/2015;365.25;174596;365.25
09/06/2015;365;230801;365
10/06/2015;357.25;349011;357.25
11/06/2015;356.5;256052;356.5
12/06/2015;353;223042;353
15/06/2015;348.25;261742;348.25
16/06/2015;354;253135;354
17/06/2015;359.25;197540;359.25
18/06/2015;358;180245;358
19/06/2015;353.25;164909;353.25
22/06/2015;360;179336;360
23/06/2015;367.5;202628;367.5
24/06/2015;366.5;210672;366.5
25/06/2015;376.5;176632;376.5
26/06/2015;385;191984;385
29/06/2015;383.25;138122;383.25
30/06/2015;414;39750;414
01/07/2015;413.75;18653;413.75
02/07/2015;419.75;11002;419.75
06/07/2015;418.5;10263;418.5
07/07/2015;415.75;6959;415.75
08/07/2015;416.25;5780;416.25
09/07/2015;421.25;5157;421.25
10/07/2015;427.25;1961;427.25
13/07/2015;433.5;1528;433.5
14/07/2015;424;157441;424
15/07/2015;429.5;155160;429.5
16/07/2015;430;144241;430
17/07/2015;420.25;108363;420.25
20/07/2015;405;115539;405
21/07/2015;406.5;99828;406.5
22/07/2015;402.75;102950;402.75
23/07/2015;403.25;91749;403.25
24/07/2015;392.5;95623;392.5
27/07/2015;373;168643;373
28/07/2015;375;90252;375
29/07/2015;367.75;102337;367.75
30/07/2015;373.25;122979;373.25
31/07/2015;371;108953;371
03/08/2015;366.5;87164;366.5
04/08/2015;368.75;84695;368.75
05/08/2015;372.75;124085;372.75
06/08/2015;369.75;90804;369.75
07/08/2015;372.75;135952;372.75
10/08/2015;390.25;179127;390.25
11/08/2015;376.5;150143;376.5
12/08/2015;357.25;213756;357.25
13/08/2015;363.75;171458;363.75
14/08/2015;364;121627;364
17/08/2015;363.25;96021;363.25
18/08/2015;366.25;92424;366.25
19/08/2015;367.25;95765;367.25
20/08/2015;371;106836;371
21/08/2015;365.25;96220;365.25
24/08/2015;368.75;157282;368.75
25/08/2015;365.5;110032;365.5
26/08/2015;361.75;82911;361.75
27/08/2015;363.75;128432;363.75
28/08/2015;363.25;121534;363.25
31/08/2015;363.75;26929;363.75
01/09/2015;356;14224;356
02/09/2015;354;8732;354
03/09/2015;347.75;8523;347.75
04/09/2015;349.5;5793;349.5
08/09/2015;355;4757;355
09/09/2015;356.5;4069;356.5
10/09/2015;361.75;2090;361.75
11/09/2015;374.5;2234;374.5
14/09/2015;379;191326;379
15/09/2015;390.5;137584;390.5
16/09/2015;386;136515;386
17/09/2015;379.75;100749;379.75
18/09/2015;377.25;122700;377.25
21/09/2015;384.5;148745;384.5
22/09/2015;380.5;125418;380.5
23/09/2015;383.25;99196;383.25
24/09/2015;381.5;106335;381.5
25/09/2015;389;143043;389
28/09/2015;386.75;143666;386.75
29/09/2015;389;128653;389
30/09/2015;387.75;268863;387.75
01/10/2015;388.75;136427;388.75
02/10/2015;389.25;164402;389.25
05/10/2015;393.5;113450;393.5
06/10/2015;398.25;190309;398.25
07/10/2015;395.75;146387;395.75
08/10/2015;391.25;131351;391.25
09/10/2015;382.75;262772;382.75
12/10/2015;380.75;134597;380.75
13/10/2015;384.5;148065;384.5
14/10/2015;379;137517;379
15/10/2015;375.5;123418;375.5
16/10/2015;376.75;142264;376.75
19/10/2015;373;120046;373
20/10/2015;376.75;169213;376.75
21/10/2015;380.75;215666;380.75
22/10/2015;378.25;132712;378.25
23/10/2015;379.75;171647;379.75
26/10/2015;384.5;200132;384.5
27/10/2015;380;205737;380
28/10/2015;376;153094;376
29/10/2015;380;146184;380
30/10/2015;382.25;152847;382.25
02/11/2015;376.5;173276;376.5
03/11/2015;380.5;247284;380.5
04/11/2015;380.5;245045;380.5
05/11/2015;374.5;241092;374.5
06/11/2015;373;218103;373
09/11/2015;366.75;295989;366.75
10/11/2015;359;428758;359
11/11/2015;362.25;274519;362.25
12/11/2015;362;264486;362
13/11/2015;358.25;165822;358.25
16/11/2015;360;139156;360
17/11/2015;362;195761;362
18/11/2015;361.75;245397;361.75
19/11/2015;364.25;175839;364.25
20/11/2015;363.25;188672;363.25
23/11/2015;367.25;177566;367.25
24/11/2015;364.25;163371;364.25
25/11/2015;366;147246;366
27/11/2015;359.25;73101;359.25
30/11/2015;365;33639;365
01/12/2015;367;10597;367
02/12/2015;364;4775;364
03/12/2015;370.25;11682;370.25
04/12/2015;376.25;4951;376.25
07/12/2015;368.5;3397;368.5
08/12/2015;370;3115;370
09/12/2015;371.75;3550;371.75
10/12/2015;377.25;2951;377.25
11/12/2015;373;2061;373
14/12/2015;381.75;128249;381.75
15/12/2015;377.25;103753;377.25
16/12/2015;369.75;159022;369.75
17/12/2015;374.25;269285;374.25
18/12/2015;374.5;180303;374.5
21/12/2015;372;129720;372
22/12/2015;366.25;124216;366.25
23/12/2015;365.5;95523;365.5
24/12/2015;364.5;57476;364.5
28/12/2015;361;101006;361
29/12/2015;362.5;123500;362.5
30/12/2015;359;102103;359
31/12/2015;358.75;77003;358.75
04/01/2016;351.5;188747;351.5
05/01/2016;353;147255;353
06/01/2016;353.25;138855;353.25
07/01/2016;353;151656;353
08/01/2016;357;178645;357
11/01/2016;351.75;174492;351.75
12/01/2016;356.75;298175;356.75
13/01/2016;358;216869;358
14/01/2016;358;163853;358
15/01/2016;363.25;179659;363.25
18/01/2016;NA;NA;NA
19/01/2016;367.75;227108;367.75
20/01/2016;368.75;193968;368.75
21/01/2016;367;245065;367
22/01/2016;370.25;163779;370.25
25/01/2016;369.75;153213;369.75
26/01/2016;369.25;167690;369.25
27/01/2016;369.25;176387;369.25
28/01/2016;365.5;180821;365.5
29/01/2016;372;220973;372
01/02/2016;371.25;144223;371.25
02/02/2016;372.5;203481;372.5
03/02/2016;371;156546;371
04/02/2016;368.5;181870;368.5
05/02/2016;365.75;232059;365.75
08/02/2016;362.25;222967;362.25
09/02/2016;361;262404;361
10/02/2016;360.25;148373;360.25
11/02/2016;360.25;219260;360.25
12/02/2016;358.75;183832;358.75
15/02/2016;NA;NA;NA
16/02/2016;363;213497;363
17/02/2016;367.25;174335;367.25
18/02/2016;365.5;231650;365.5
19/02/2016;365.5;197441;365.5
22/02/2016;367.5;218973;367.5
23/02/2016;362;127839;362
24/02/2016;359.75;170408;359.75
25/02/2016;355.5;147056;355.5
26/02/2016;354.5;120564;354.5
29/02/2016;353.5;23036;353.5
01/03/2016;353.75;11130;353.75
02/03/2016;354.5;2360;354.5
03/03/2016;353.75;4106;353.75
04/03/2016;354.5;2335;354.5
07/03/2016;355;1174;355
08/03/2016;358.75;1194;358.75
09/03/2016;359;1749;359
10/03/2016;362.5;800;362.5
11/03/2016;366;1779;366
14/03/2016;366.75;159819;366.75
15/03/2016;368.5;111210;368.5
16/03/2016;368.25;104231;368.25
17/03/2016;368.5;197301;368.5
18/03/2016;367;96097;367
21/03/2016;369.5;109502;369.5
22/03/2016;370;148114;370
23/03/2016;368.5;126700;368.5
24/03/2016;370;146167;370
28/03/2016;370.5;127556;370.5
29/03/2016;373;174314;373
30/03/2016;367;214614;367
31/03/2016;351.5;522428;351.5
01/04/2016;354;268649;354
04/04/2016;354.5;183736;354.5
05/04/2016;356.75;208622;356.75
06/04/2016;358;174258;358
07/04/2016;361.5;281791;361.5
08/04/2016;362.25;227920;362.25
11/04/2016;356.75;249689;356.75
12/04/2016;362.75;341615;362.75
13/04/2016;373.5;392883;373.5
14/04/2016;374;296749;374
15/04/2016;378.5;295448;378.5
18/04/2016;381;222137;381
19/04/2016;384.5;280508;384.5
20/04/2016;394.75;217781;394.75
21/04/2016;384.5;191428;384.5
22/04/2016;371.75;174983;371.75
25/04/2016;377;123098;377
26/04/2016;382.25;110843;382.25
27/04/2016;380.75;89197;380.75
28/04/2016;387;74352;387
29/04/2016;390.25;20109;390.25
02/05/2016;390.25;8370;390.25
03/05/2016;378.25;5540;378.25
04/05/2016;373.25;10039;373.25
05/05/2016;371.75;2453;371.75
06/05/2016;376;1551;376
09/05/2016;367.75;1035;367.75
10/05/2016;378.5;841;378.5
11/05/2016;374;1093;374
12/05/2016;385.25;787;385.25
13/05/2016;382;155078;382
16/05/2016;394;161780;394
17/05/2016;397;193693;397
18/05/2016;399.5;184087;399.5
19/05/2016;390;229117;390
20/05/2016;394.5;177947;394.5
23/05/2016;397.75;156434;397.75
24/05/2016;397.5;160508;397.5
25/05/2016;404.75;170814;404.75
26/05/2016;408.25;223709;408.25
27/05/2016;412.75;174313;412.75
31/05/2016;404.75;205686;404.75
01/06/2016;413.75;213032;413.75
02/06/2016;415.25;223629;415.25
03/06/2016;418.25;183279;418.25
06/06/2016;427.25;223124;427.25
07/06/2016;427.75;273076;427.75
08/06/2016;431.25;342762;431.25
09/06/2016;426.5;262525;426.5
10/06/2016;423;291065;423
13/06/2016;430;304087;430
14/06/2016;436.5;236330;436.5
15/06/2016;429;186442;429
16/06/2016;425.25;196401;425.25
17/06/2016;437.75;179118;437.75
20/06/2016;421.25;204937;421.25
21/06/2016;396.25;292416;396.25
22/06/2016;393;211875;393
23/06/2016;387.25;164756;387.25
24/06/2016;384.5;180562;384.5
27/06/2016;385.25;123573;385.25
28/06/2016;385.25;121380;385.25
29/06/2016;372.75;99434;372.75
30/06/2016;358.75;37491;358.75
01/07/2016;353;6927;353
05/07/2016;344;4788;344
06/07/2016;335.75;4287;335.75
07/07/2016;335.5;2550;335.5
08/07/2016;349.75;1160;349.75
11/07/2016;343.75;1164;343.75
12/07/2016;349.75;388;349.75
13/07/2016;365.75;673;365.75
14/07/2016;362.25;108690;362.25
15/07/2016;352.25;104622;352.25
18/07/2016;357;84620;357
19/07/2016;341.75;88392;341.75
20/07/2016;337.5;111929;337.5
21/07/2016;334.25;92502;334.25
22/07/2016;335;101545;335
25/07/2016;334.75;92724;334.75
26/07/2016;332.5;95060;332.5
27/07/2016;335.75;81045;335.75
28/07/2016;331.25;88777;331.25
29/07/2016;334.5;102314;334.5
01/08/2016;325.75;83565;325.75
02/08/2016;324.25;120083;324.25
03/08/2016;325;91696;325
04/08/2016;320.75;83083;320.75
05/08/2016;324.25;139530;324.25
08/08/2016;325.25;148916;325.25
09/08/2016;322.25;121417;322.25
10/08/2016;322.5;148918;322.5
11/08/2016;321;125764;321
12/08/2016;322.25;146083;322.25
15/08/2016;326.5;75700;326.5
16/08/2016;327.5;78795;327.5
17/08/2016;330.25;103659;330.25
18/08/2016;332;72273;332
19/08/2016;334.25;85600;334.25
22/08/2016;333.25;71837;333.25
23/08/2016;328.5;90241;328.5
24/08/2016;327.5;77905;327.5
25/08/2016;323.5;94419;323.5
26/08/2016;316.25;98576;316.25
29/08/2016;311.75;128342;311.75
30/08/2016;304;132215;304
31/08/2016;301.5;25255;301.5
01/09/2016;311;11499;311
02/09/2016;316.5;3408;316.5
06/09/2016;316.75;2455;316.75
07/09/2016;321;2568;321
08/09/2016;327;1477;327
09/09/2016;330;780;330
12/09/2016;329.25;1200;329.25
13/09/2016;319.25;709;319.25
14/09/2016;322.25;129673;322.25
15/09/2016;330;131018;330
16/09/2016;337;165288;337
19/09/2016;337.25;139737;337.25
20/09/2016;340.5;127944;340.5
21/09/2016;340;101255;340
22/09/2016;336.75;122257;336.75
23/09/2016;336.5;150668;336.5
26/09/2016;329;160536;329
27/09/2016;331.75;147073;331.75
28/09/2016;329.25;107525;329.25
29/09/2016;329.25;119728;329.25
30/09/2016;336.75;258970;336.75
03/10/2016;346;234811;346
04/10/2016;348.25;158042;348.25
05/10/2016;347.75;142713;347.75
06/10/2016;340.5;178132;340.5
07/10/2016;339.75;173884;339.75
11/10/2016;345.5;148301;345.5
12/10/2016;337;219044;337
13/10/2016;349.5;216225;349.5
14/10/2016;354.25;275680;354.25
17/10/2016;354;150351;354
18/10/2016;353.75;140470;353.75
19/10/2016;357.5;168837;357.5
20/10/2016;351;173299;351
21/10/2016;352.5;115808;352.5
24/10/2016;348.25;152704;348.25
25/10/2016;349.25;127783;349.25
26/10/2016;354;170676;354
27/10/2016;357.5;197466;357.5
28/10/2016;355;122846;355
31/10/2016;354.75;171941;354.75
01/11/2016;349;219271;349
02/11/2016;346.25;217593;346.25
03/11/2016;348;138695;348
04/11/2016;348.75;126191;348.75
07/11/2016;346.25;200743;346.25
08/11/2016;354.25;351911;354.25
09/11/2016;340.75;323409;340.75
10/11/2016;343.5;261282;343.5
14/11/2016;337.25;181713;337.25
15/11/2016;341.5;190521;341.5
16/11/2016;338.5;145238;338.5
17/11/2016;342;192488;342
18/11/2016;345.5;171451;345.5
21/11/2016;349.75;169047;349.75
22/11/2016;351;197454;351
23/11/2016;350.75;190746;350.75
25/11/2016;349.25;176197;349.25
28/11/2016;348.5;208947;348.5
29/11/2016;336.75;190795;336.75
30/11/2016;336.75;35069;336.75
01/12/2016;331.75;8929;331.75
02/12/2016;337.5;8162;337.5
05/12/2016;349.5;4153;349.5
06/12/2016;351;2553;351
07/12/2016;350.5;2348;350.5
08/12/2016;346.5;1936;346.5
09/12/2016;352.5;1723;352.5
12/12/2016;354.5;1998;354.5
13/12/2016;356.25;1367;356.25
14/12/2016;351.75;88567;351.75
15/12/2016;356.5;136198;356.5
16/12/2016;356.25;113012;356.25
19/12/2016;353.25;93939;353.25
20/12/2016;350.25;103799;350.25
21/12/2016;347.25;105211;347.25
22/12/2016;347.25;97049;347.25
23/12/2016;345.75;79909;345.75
27/12/2016;355;132722;355
28/12/2016;348.25;122291;348.25
29/12/2016;349.75;92596;349.75
30/12/2016;352;112011;352
03/01/2017;355.75;174702;355.75
04/01/2017;359.75;171286;359.75
05/01/2017;361.25;194539;361.25
06/01/2017;358;166335;358
09/01/2017;360;185761;360
10/01/2017;358.25;134078;358.25
11/01/2017;357.25;209456;357.25
12/01/2017;358.25;256246;358.25
13/01/2017;358.5;168019;358.5
17/01/2017;365.5;317614;365.5
18/01/2017;365;210570;365
19/01/2017;366.25;167428;366.25
20/01/2017;369.75;199859;369.75
23/01/2017;369.5;145747;369.5
24/01/2017;363.25;198152;363.25
25/01/2017;366.25;144569;366.25
26/01/2017;363.75;115941;363.75
27/01/2017;362.5;131330;362.5
30/01/2017;357.75;185498;357.75
31/01/2017;359.75;144840;359.75
01/02/2017;368.25;238049;368.25
02/02/2017;367.5;161840;367.5
03/02/2017;365.25;131487;365.25
06/02/2017;363.75;123030;363.75
07/02/2017;368.5;201065;368.5
08/02/2017;370.75;215522;370.75
09/02/2017;369.5;302879;369.5
10/02/2017;374.5;258226;374.5
13/02/2017;375.5;243363;375.5
14/02/2017;374.25;182589;374.25
15/02/2017;378.75;234393;378.75
16/02/2017;373.5;202506;373.5
17/02/2017;368.25;190289;368.25
21/02/2017;369.25;192463;369.25
22/02/2017;371;167704;371
23/02/2017;365.5;176305;365.5
24/02/2017;364;217648;364
27/02/2017;360.25;227526;360.25
28/02/2017;366.75;43455;366.75
01/03/2017;375.75;11271;375.75
02/03/2017;372.75;10943;372.75
03/03/2017;374.75;3999;374.75
06/03/2017;372.75;3707;372.75
07/03/2017;369.5;4531;369.5
08/03/2017;365.25;7048;365.25
09/03/2017;359.75;1999;359.75
10/03/2017;358;1739;358
13/03/2017;354.5;1649;354.5
14/03/2017;353.75;205479;353.75
15/03/2017;363.5;107404;363.5
16/03/2017;366;111741;366
17/03/2017;367.5;94241;367.5
20/03/2017;363.5;146668;363.5
21/03/2017;361.25;153614;361.25
22/03/2017;358.75;135915;358.75
23/03/2017;356.75;125353;356.75
24/03/2017;356.25;114283;356.25
27/03/2017;355.75;146440;355.75
28/03/2017;357.75;126483;357.75
29/03/2017;358.5;140216;358.5
30/03/2017;357.5;105348;357.5
31/03/2017;364.25;302099;364.25
03/04/2017;367.75;230407;367.75
04/04/2017;363;157420;363
05/04/2017;364.75;143411;364.75
06/04/2017;360.75;137979;360.75
07/04/2017;359.5;233393;359.5
10/04/2017;367;222752;367
11/04/2017;366.5;254157;366.5
12/04/2017;369;237717;369
13/04/2017;371;267053;371
17/04/2017;366.5;146560;366.5
18/04/2017;361.75;200181;361.75
19/04/2017;361.75;188302;361.75
20/04/2017;357.75;176900;357.75
21/04/2017;357;181734;357
24/04/2017;359.25;159113;359.25
25/04/2017;365;180778;365
26/04/2017;359;199686;359
27/04/2017;362;148983;362
28/04/2017;358;31568;358
01/05/2017;369.25;9794;369.25
02/05/2017;364;4949;364
03/05/2017;366.25;4165;366.25
04/05/2017;358;2961;358
05/05/2017;361.75;2388;361.75
08/05/2017;356.75;1964;356.75
09/05/2017;358.25;1631;358.25
10/05/2017;365.25;1015;365.25
11/05/2017;360.5;340;360.5
12/05/2017;361.75;92519;361.75
15/05/2017;367.75;116961;367.75
16/05/2017;367.75;115028;367.75
17/05/2017;371.5;140847;371.5
18/05/2017;366;194694;366
19/05/2017;372.5;201665;372.5
22/05/2017;375;170819;375
23/05/2017;369.5;178136;369.5
24/05/2017;371.25;108549;371.25
25/05/2017;369.25;110606;369.25
26/05/2017;374.25;130479;374.25
30/05/2017;367;208777;367
31/05/2017;372;263402;372
01/06/2017;370.5;177074;370.5
02/06/2017;372.75;131232;372.75
05/06/2017;373;196484;373
06/06/2017;377.25;255149;377.25
07/06/2017;384.75;523849;384.75
08/06/2017;385.75;398378;385.75
09/06/2017;387.75;268361;387.75
12/06/2017;377.25;371345;377.25
13/06/2017;381;247971;381
14/06/2017;377;199409;377
15/06/2017;379.5;266276;379.5
16/06/2017;384;206387;384
19/06/2017;375.25;237056;375.25
20/06/2017;370;203110;370
21/06/2017;368.75;164652;368.75
22/06/2017;362.75;178704;362.75
23/06/2017;357.75;250374;357.75
26/06/2017;359;212562;359
27/06/2017;359.25;208879;359.25
28/06/2017;356.75;219540;356.75
29/06/2017;359.75;169166;359.75
30/06/2017;370.5;24409;370.5
03/07/2017;378;10730;378
05/07/2017;381.75;7599;381.75
06/07/2017;380.25;4898;380.25
07/07/2017;382.25;2865;382.25
10/07/2017;391.75;1412;391.75
11/07/2017;392.25;1711;392.25
12/07/2017;376.25;898;376.25
13/07/2017;361;501;361
14/07/2017;365.25;147685;365.25
17/07/2017;375;113702;375
18/07/2017;377;154626;377
19/07/2017;382.5;139735;382.5
20/07/2017;391;139461;391
21/07/2017;379.75;147014;379.75
24/07/2017;377.25;124948;377.25
25/07/2017;368.75;123047;368.75
26/07/2017;372.75;102552;372.75
27/07/2017;374.25;77171;374.25
28/07/2017;374.25;71011;374.25
31/07/2017;370.75;81956;370.75
01/08/2017;362.5;108461;362.5
02/08/2017;365;93630;365
03/08/2017;363.5;156604;363.5
04/08/2017;366.5;101335;366.5
07/08/2017;372.25;150029;372.25
08/08/2017;369.75;185789;369.75
09/08/2017;372.25;182886;372.25
10/08/2017;357.25;316364;357.25
11/08/2017;360.75;130807;360.75
14/08/2017;362.75;95281;362.75
15/08/2017;355.25;112629;355.25
16/08/2017;352.5;159752;352.5
17/08/2017;350.5;84675;350.5
18/08/2017;352;132653;352
21/08/2017;349;97326;349
22/08/2017;346;119934;346
23/08/2017;342;87530;342
24/08/2017;342;107368;342
25/08/2017;338.75;124314;338.75
28/08/2017;336;113739;336
29/08/2017;333.5;130105;333.5
30/08/2017;329.5;159952;329.5
31/08/2017;342.25;14612;342.25
01/09/2017;340;7809;340
05/09/2017;344.25;4612;344.25
06/09/2017;347;2893;347
07/09/2017;341.75;1746;341.75
08/09/2017;344.25;775;344.25
11/09/2017;345.5;754;345.5
12/09/2017;340;447;340
13/09/2017;338.5;246;338.5
14/09/2017;341.75;108639;341.75
15/09/2017;354.75;117683;354.75
18/09/2017;351.5;113073;351.5
19/09/2017;348.25;159676;348.25
20/09/2017;350;112067;350
21/09/2017;350.25;93436;350.25
22/09/2017;353.5;138975;353.5
25/09/2017;353.75;109525;353.75
26/09/2017;352.25;176191;352.25
27/09/2017;354;186064;354
28/09/2017;352.5;134798;352.5
29/09/2017;355.25;241959;355.25
02/10/2017;351.5;187887;351.5
03/10/2017;349.5;191401;349.5
04/10/2017;348.25;168210;348.25
05/10/2017;349.5;112667;349.5
06/10/2017;350;140440;350
09/10/2017;349.5;111794;349.5
10/10/2017;349.25;113927;349.25
11/10/2017;346;164712;346
12/10/2017;349;332718;349
13/10/2017;352.75;155337;352.75
16/10/2017;350.5;142217;350.5
17/10/2017;350;137777;350
18/10/2017;348.5;132775;348.5
19/10/2017;349;128707;349
20/10/2017;344.5;192805;344.5
23/10/2017;351.25;256748;351.25
24/10/2017;352.75;214405;352.75
25/10/2017;351;200921;351
26/10/2017;350.5;148533;350.5
27/10/2017;348.75;171571;348.75
30/10/2017;348.75;122255;348.75
31/10/2017;345.75;174825;345.75
01/11/2017;348.25;213757;348.25
02/11/2017;350.5;162576;350.5
03/11/2017;348.25;200476;348.25
06/11/2017;348;204475;348
07/11/2017;347.75;297238;347.75
08/11/2017;348.25;219586;348.25
09/11/2017;341.5;475087;341.5
10/11/2017;343.5;349164;343.5
13/11/2017;342.25;289722;342.25
14/11/2017;337.5;220983;337.5
15/11/2017;338.25;217010;338.25
16/11/2017;336.5;186656;336.5
17/11/2017;343;352932;343
20/11/2017;345;289331;345
21/11/2017;345;257461;345
22/11/2017;345.25;138793;345.25
24/11/2017;342.25;163454;342.25
27/11/2017;338.75;281557;338.75
28/11/2017;336.25;183164;336.25
29/11/2017;339;234591;339
30/11/2017;341.75;26041;341.75
01/12/2017;344.75;10232;344.75
04/12/2017;339.5;9370;339.5
05/12/2017;339.75;7536;339.75
06/12/2017;339.25;5515;339.25
07/12/2017;338.75;2891;338.75
08/12/2017;340;1283;340
11/12/2017;336.5;1064;336.5
12/12/2017;335.75;850;335.75
13/12/2017;336.75;360;336.75
14/12/2017;336.25;105792;336.25
15/12/2017;347.5;133622;347.5
18/12/2017;347;97579;347
19/12/2017;347.5;82265;347.5
20/12/2017;349.25;110058;349.25
21/12/2017;351.25;110469;351.25
22/12/2017;352;54881;352
26/12/2017;352.75;65864;352.75
27/12/2017;353.75;93748;353.75
28/12/2017;352;102485;352
29/12/2017;350.75;100183;350.75
02/01/2018;353.25;150143;353.25
03/01/2018;353;138593;353
04/01/2018;351;179965;351
05/01/2018;351.25;143914;351.25
08/01/2018;347.25;274879;347.25
09/01/2018;349;150408;349
10/01/2018;349;145554;349
11/01/2018;348.75;159177;348.75
12/01/2018;346.25;216386;346.25
16/01/2018;348.25;179429;348.25
17/01/2018;353;236713;353
18/01/2018;351.5;186650;351.5
19/01/2018;352.5;145953;352.5
22/01/2018;352;177588;352
23/01/2018;351.25;204570;351.25
24/01/2018;356.5;326298;356.5
25/01/2018;355.25;223613;355.25
26/01/2018;356.5;140790;356.5
29/01/2018;358.75;179933;358.75
30/01/2018;361.5;223192;361.5
31/01/2018;361.5;180487;361.5
01/02/2018;361.75;254881;361.75
